"RegionName","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02"
"Morristown, TN",153400,152500,150700,148900,148100,146200,143600,141200,141500,143500,145200,145200,144900,143200,143000,144700,146300,146300,146600,148200,151100,152800,153200,154700,158300,163700,168700,171800,173100,174100,174800,176700,179000,181700,182000,179500,177500,176400,171700,168000,168300,171600,174600,175100,175000,177600,182200,185400,186500,187800,190000,190900,192100,196400,200400,201800,201100,200900,201800,203900,204700,205500,205800,205300,204100,203700,204100,205000,203900,203200,204000,206000,207500,210000,212600,216200,219100,218800,216500,218100,223600,226500,227300,228600,230400,231600,235700,238900,240800,241500,243000,243200,242600,239200,237300,238500,240500,241900,242800,244700,246800,248700,249700,251100,252800,256500,259800,261300,260700,258700,259200,263600,266300,268000,272000,277200,280700,280600,278000,275100,276100,280300,284500,287100,290800,293400,295100,295000,294700,298800,304000,305100,305700,306000,301400,296400,295600,296800,294800,290300,289000,292100,295900,296900,294100,289700,287600,288200,286700,284700,285000,285700,282700,278400,274100,273300,275100,277200,276100,273100,270100,266800,264700,263800,263600,262300,261800,260400,260600,261200,260300,253800,245900,240900,239000,238800,239200,237100,236400,237300,234700,231400,232800,235600,237900,241300,243900,246300,249200,251400,252400,253200,253900,254800,256000,258300,259100,259300,258400,256900,254600,253100,251700,250800,249200,247400,245900,247000,251300,255200,257200,259000,261000,263400,263000,264200,271200,281000,285900,286900,286100,285300,284900,283800,282700,282200,282300
"Napa, CA",,,,,,,,,,,,,,,,,,,,,,,371200,373300,360300,,,351400,356300,362900,365800,371000,377400,382600,378400,372800,369700,369700,378900,396700,409800,419800,434200,445000,443900,436100,429000,422900,424700,432400,433900,427900,421900,417500,413500,414000,419700,430100,441900,453900,460000,467800,477800,482500,481200,479400,472800,462000,451900,446400,447400,453200,459100,459600,456000,456700,463900,472000,477800,482600,487300,490500,494300,496700,500100,505800,515200,522200,528800,534500,541700,549900,559400,567200,575300,583800,589100,594400,603100,613300,621900,631900,644100,657100,670100,682300,692400,704100,716400,723800,731800,744800,756600,764100,767500,768100,770400,776500,781300,782700,783100,782700,780800,779200,776700,777300,783000,786100,782300,777400,771300,765500,760000,753800,745900,733700,717600,704800,695300,683500,669900,658900,650400,638200,623500,607900,591600,577300,572700,563000,542500,525900,520600,516500,512700,510700,507800,504700,499800,493200,486800,484200,482400,478900,473600,467200,459400,451300,444300,438500,432900,427800,422600,418300,416600,417100,416700,414600,412000,409400,406300,402900,401400,400700,397600,393600,392400,392400,392000,392000,391500,390600,391600,395200,399900,404900,407600,409200,411200,415400,419400,422200,425200,429900,435600,442200,450100,457400,461700,465500,473200,483200,491100,495700,497100,501400,510100,518800,525600,534400,547300,561700,570600,572400,573700,580900,590100
"Tupelo, MS",,,,,,,,,,,182600,182100,181000,181000,182300,184500,186400,188300,189500,190300,191300,193500,196400,200200,203600,207000,209800,213500,214600,211700,210500,211700,211500,212300,214500,213600,206500,196900,190700,189900,190000,188600,187400,187900,188200,190800,195400,195700,193800,197500,204300,207200,207300,211100,218300,222900,223400,224700,227400,231600,235000,237300,239900,242300,243000,243500,244900,247000,250300,252000,252600,254100,257800,258900,256400,254600,257900,263200,266000,266100,265500,264400,263300,262300,261800,263400,266300,266700,267100,266200,263600,260100,260700,262800,263800,263000,263500,264100,264400,263700,261600,259200,258400,259700,261600,264200,268200,274400,277700,277800,277900,279100,278500,281300,287700,293300,294400,293200,291500,290900,291700,291600,291600,295000,299800,301500,301800,303700,305200,304800,302700,301800,300500,301300,302800,305700,310100,311200,308300,307700,307400,308200,308100,304500,301000,301300,301800,302400,303500,307000,311500,315100,317600,319600,323000,328400,333600,339200,337200,328400,321700,315100,304600,295000,295400,302100,306000,301600,299300,297000,296700,297000,297700,299700,302700,303800,303700,302500,299700,298500,297700,296600,296900,297900,300100,303000,306100,305100,303400,299700,297700,299800,301900,302400,308600,317900,317700,315900,318200,322900,320800,315900,315000,313900,312400,311400,311500,310000,311600,311000,311600,312400,311100,311300,315000,322900,328200,328100,324900,323100,321900,321300,319600,316900,316500,316200,315400
"Battle Creek, MI",131900,129900,130500,132100,133400,134500,135300,135400,136200,137400,137300,138000,140500,141900,141600,142000,143000,143700,144600,146900,149300,149900,149900,150800,153200,156000,158700,160700,162300,162500,162800,164900,166700,166600,166400,166300,166400,166900,168900,170700,172200,173500,175900,174800,172800,170400,169800,169600,170300,169700,169100,168800,169600,170600,169900,169700,170100,171000,172700,176000,177700,177600,176000,173700,170300,166600,164900,164900,166200,168200,170200,171000,171100,172800,175500,176500,176300,177400,180600,183700,185300,186100,186600,185000,184600,186000,187300,187500,187900,188300,187500,187000,187700,189800,190600,192000,192800,192000,190300,191900,194300,197200,200300,200900,199200,198400,199600,201400,202800,202900,202800,202900,203800,203900,203000,204000,205300,203700,202900,204900,206800,208000,209100,209500,209800,209600,208600,207700,207000,205000,203300,202800,201900,202300,203600,205700,206600,205500,201500,199700,196400,190300,183000,177800,174900,173900,173200,171700,168900,167800,168200,166700,168900,178900,186800,185700,184000,183800,181500,178100,177100,177100,177400,177600,178100,177700,177400,177700,178300,177500,175800,175200,176400,177800,178000,176600,175000,173500,173500,174900,176100,176600,178300,178500,177300,177200,177300,176000,174600,172600,170300,170100,171700,172400,173800,175200,174900,174400,177900,181200,180600,179200,180200,180700,179000,176600,175400,175900,178100,179400,179700,181800,184900,187000,188700,190000,188900,187400,186600,187100,187400,186100,185200,186900,188700,188100,186900
"Jamestown, NY",77100,75200,75100,75700,75900,76000,76600,77400,77900,77700,77300,76900,77200,77400,77000,76700,76700,76400,76300,76300,76200,75700,75600,75600,76700,78500,79500,79100,78700,78900,79700,80400,81100,81700,82200,82600,83000,83400,84300,85700,86700,87700,88100,88000,88000,88200,88200,88700,89500,90200,90500,90800,91100,90900,90400,90900,91600,91800,92800,94700,95800,95700,95700,96400,97400,98500,99300,99700,99200,99100,99100,98700,98800,100100,101600,102600,103300,103700,103600,103500,104000,103800,103300,103600,104500,105500,106200,106900,107400,108000,108100,108700,110300,112400,113900,114400,114100,112900,111400,110200,109600,109500,109800,109600,108700,108200,108600,109500,110000,109500,109000,108800,108400,107700,107100,107000,107300,106800,105900,105300,105200,105900,107400,108500,109300,110400,112200,113500,114900,117200,119500,120300,120300,120400,119800,118900,118500,118600,118600,118900,119500,120100,119800,119400,119400,119800,120400,121600,122700,123100,123800,124300,123500,122500,122500,122800,123500,124200,124500,124600,124400,124500,124800,124400,124200,124000,123400,122900,123000,122800,122800,123300,124400,125300,125500,126100,127400,127900,127900,127800,127300,127100,127400,127000,126100,125600,125200,124500,124100,124000,123600,123400,123400,123800,124500,124900,125000,125200,125600,126400,127700,128700,129000,128500,127800,127500,127400,127700,128300,128200,126500,124400,121600,120500,122500,125900,128800,131000,132000,132500,132800,132800,133700,135200,136700,137000,136300
"Flagstaff, AZ",,,,,,,,,,,245600,244200,243200,243000,241900,242000,244100,245500,245500,245600,245600,246800,250700,253700,255500,258000,261700,263800,264000,262600,261100,261000,262300,264300,264900,265300,266000,266700,267700,270400,271500,269500,270000,272900,274600,276200,279900,284300,288500,288800,286200,283200,284200,290000,298500,307700,317000,322800,325600,326400,326500,324000,322000,322300,324100,324100,321000,316600,315200,316100,316300,314900,313200,314400,315100,315200,316200,320500,327200,332500,334100,334300,336000,340500,345400,351500,359500,364800,368400,371400,370800,367800,368300,373200,381300,387200,389800,393900,400200,405900,410200,416200,424700,434700,444200,454400,465600,475700,486500,497600,508400,520600,534600,549400,560600,569800,577000,578200,579800,593600,608800,615400,620000,626600,630400,632200,632900,634400,637700,648100,655400,651700,641700,630900,621100,614600,611600,605600,603800,606200,610000,613000,610800,599600,594900,600400,607400,609500,608400,602500,594000,583600,569600,550300,532700,520100,508700,499400,492400,487300,481900,477600,474200,472400,471500,471800,471500,471700,472400,473000,470100,464400,455800,447900,443400,440400,435100,428900,426100,426600,426100,418800,406700,397500,397400,403000,407000,407400,408600,410000,410500,411900,413800,414400,415300,416300,415900,416800,418300,419200,419500,420500,421600,422300,423900,429100,436500,441200,443000,444000,445300,445700,447700,451900,455400,458000,462200,468200,474100,481000,485800,486600,486000,488300,491000,494100,496900
"Wausau, WI",140000,141100,140900,139800,139200,139200,139100,139100,138800,138700,137900,137000,136100,136300,138000,140400,142800,145800,149500,151900,152600,153300,153700,152500,149100,144600,142300,143200,145200,146600,147500,148500,149400,150800,152200,153000,153600,156000,158500,159800,159100,158100,158400,160700,163000,163300,163500,166600,170700,171200,169700,169700,170600,169900,166900,163600,162000,161900,162000,163500,165700,166400,167600,168400,168700,169500,171700,172200,171600,171900,174600,176300,177200,178300,178500,177300,177700,179000,179600,179700,180900,181600,179100,175100,172900,173000,172800,173400,174000,173900,174300,176600,178800,180600,184500,188700,192500,199300,205900,206500,205000,206700,209300,210600,210700,212200,214400,216700,216800,214800,215800,219600,221600,221500,221300,220700,220700,220200,218500,218000,218200,217400,213300,210900,210900,211100,210200,210800,212100,213700,214600,213400,212800,213800,214500,214600,215300,215300,214100,213600,214200,215900,217600,217900,217300,216200,215500,215600,215900,217200,218700,219000,217100,213400,212100,213800,213900,212100,213900,217000,218700,217300,216300,215700,216700,218000,217900,216100,215500,214700,213900,214100,214900,215400,215500,215400,214900,214000,212200,211500,211200,210200,207700,206000,206200,207000,209100,212200,214500,214200,213400,213100,213100,214200,214200,212700,211800,214300,215200,211900,207300,205100,203900,203200,204000,205900,207700,208300,208300,207800,208300,210300,212200,211800,213100,214600,214800,215900,218100,218000,214500,212100,211400,212100,214200,217700,219800
"La Crosse, WI",103400,101800,101800,102600,103500,104500,104700,104300,103700,102500,101400,101000,100100,99700,100900,100400,99200,99900,101400,101600,101200,100700,101100,101500,101700,101700,102100,103400,105300,106700,107700,108200,107800,108100,109600,110800,111900,114400,116500,115900,114100,113700,114000,114700,116600,118800,119300,120000,120700,120000,120700,123900,126600,126000,125000,124000,122800,122000,122400,124000,126800,126500,122700,121000,122100,123000,123100,123900,125900,127900,128100,127800,128000,128900,130600,132400,133300,132900,133600,134900,135500,135700,136600,135600,134300,134800,136000,135400,134600,135700,137900,140500,141900,143400,145100,146900,148800,151800,154200,154900,155600,157200,157500,157800,159200,159700,158600,159900,161300,162200,162800,162800,162300,163100,163500,163500,163600,163400,163200,163400,163300,162600,162500,163900,165500,166200,166500,166700,166000,165400,166100,167500,169500,171300,172000,172500,173700,174700,175400,175500,174700,173700,173400,174000,174800,174200,172400,171300,170600,169600,169300,169500,169900,172200,175900,176700,174700,171900,171100,172200,173000,172800,172500,173200,174900,176300,174500,172000,171300,171500,171100,169700,168700,167500,166700,165300,164200,163700,163200,161600,162200,165000,167500,168600,169800,171900,173900,174900,175300,175200,175700,176500,175100,172800,174100,176900,178200,177100,174700,173200,172800,171600,169300,169900,171400,172500,172300,172100,171700,171800,172000,172000,173300,175900,180000,181500,180100,180000,181700,180900,179000,178700,180400,182700,183300,183500,184000
"Lebanon, PA",132600,132900,132700,133200,134600,134900,135100,135500,136500,137900,138800,138500,138300,139500,141400,142400,142300,141800,140900,139800,138600,138100,138800,139300,138900,139500,140600,141300,142100,143600,145300,146800,147500,146900,147000,147300,149000,150800,152000,152100,151900,150800,151300,152700,152100,151500,153500,156200,157200,158000,158300,158200,159000,161500,162400,161300,160400,161300,162500,162400,161500,161100,159800,157400,154500,152500,152600,154700,157600,160800,161900,161800,162900,164500,166500,169900,173100,174700,174900,175200,176500,178100,180700,183900,184700,183500,183800,185000,186700,188400,189300,190300,192600,195000,197300,199000,199000,198500,198700,199100,199900,201600,203300,202700,201700,203200,204000,202700,203700,208800,214900,218400,219900,222200,225400,229900,233400,230500,225600,226900,230400,229400,227100,228100,230600,233300,235400,237400,240200,243600,245600,245700,245400,244100,241800,242200,244400,244400,242500,241200,239400,237900,237600,238100,239400,243600,246700,246500,245200,242500,239400,238600,236600,232400,231200,231400,234300,237200,236600,233500,232200,232700,234600,236000,235800,237600,238500,238400,235600,233300,232500,232600,230000,226000,224700,222200,222100,224600,225200,222900,221800,219500,219600,220300,219600,219900,221000,220600,220400,219100,219300,222100,224000,224200,225800,228000,229000,228000,227700,228000,227900,228000,229200,228600,226800,226700,226700,226000,226900,230200,232600,234100,234500,234500,236600,236700,233200,230800,229800,228700,229800,231300,229500,227500,226700,228100,229700
"Anderson, IN",87800,90000,89300,88300,87900,88000,89100,90200,90100,90400,91500,91000,89500,89700,91900,93300,93000,92700,92100,92000,93100,94500,95200,95700,96200,96200,95900,95500,95500,95600,96400,97500,98400,99000,99100,98700,98600,98900,99300,99900,100600,101000,100900,100800,100600,100000,99800,100700,100800,100500,101500,102800,103400,103100,103700,104800,106300,107600,109100,110700,112300,112400,112000,113600,116300,117400,117500,118800,120500,121400,122000,122500,122600,121900,120800,119300,117800,116700,115600,113900,112700,113100,114000,114300,114600,115300,115800,116400,117500,118900,121000,122800,123000,122600,123200,124400,125600,127100,128700,129800,130300,131000,131300,131000,131400,132900,134000,133600,133700,135100,135700,133200,131100,132000,133500,133900,134700,135100,134100,132800,130800,128900,128200,128500,129800,131300,132000,132500,131600,128300,126100,125600,124900,123900,122700,123100,123900,122500,119900,117700,115600,115100,115100,115700,118100,120100,122200,124600,125000,122900,121600,120400,119200,117900,116800,115200,113900,112200,110000,108500,107400,105900,104900,103600,103700,105800,106400,104600,103100,103400,103300,101800,98400,96800,96600,97200,96800,96300,95900,96500,97000,97900,97500,96300,96500,96500,95700,95800,96900,97100,96800,95300,93200,92100,92700,93100,92700,92500,93100,94000,93400,92300,92900,93600,90900,87700,86300,86400,88000,90900,91000,91000,92600,93800,93700,97400,101900,103000,101900,101900,101500,101400,103000,104100,103800,102900,102300
"Sierra Vista, AZ",137900,140200,139500,137700,136100,135300,135200,135100,135100,135600,136300,137100,138100,138300,139700,142700,145900,148500,150600,152600,154500,156700,158500,159300,158500,156400,154100,152200,151400,151000,149300,146700,146600,148000,149100,149100,149800,151700,154200,156100,158000,159100,161600,164900,166300,166800,168800,169400,168800,169900,170800,169500,167700,168800,171600,174100,175100,176300,176800,177000,177200,177900,178400,180800,183600,184800,185300,186000,186100,185200,184500,186000,188900,191100,194000,197000,199400,202400,205000,207900,212500,215200,216000,217800,220500,222600,222700,223100,223400,222700,221700,221500,220800,222500,225700,227800,227900,228500,230800,234900,238800,243200,247400,251800,255000,257900,262100,266800,271500,277500,283000,286000,290400,295700,298400,299500,303100,309100,315200,318800,319100,318200,320200,323700,326400,328500,331800,333600,334000,334400,334800,336000,338100,339400,339500,338000,334800,329100,326900,327500,328800,328100,328200,326400,325700,325300,324300,324100,325800,326500,326900,328700,328400,326200,323900,323000,321200,320600,320900,318900,312300,307200,302800,295200,291400,292700,292200,291600,293500,294300,292400,291100,291500,292200,291200,289500,286800,282400,278800,275900,273100,269600,266500,264200,264200,265000,264600,265200,265300,263200,260500,260000,259500,258400,256200,255400,255600,255600,255200,255600,255200,254200,252200,249500,247200,246200,245300,244700,243400,241700,240700,241300,242900,244100,244400,243200,242200,243300,245400,246000,246400,248500,250200,250600,250600,251600,252800
